id,title,subtitle,level,links,quadrant,summary,descriptions,time_min,titles,titre,auteur,duree_secondes,duree_hh_mm_ss,type,hash_id,url_bis
71c10e272eb900bb447ee45b106ebf91,pour les professionnels,se mettre en conformite a titre professionnel,2,https://www.youtube.com/watch?v=c1t9HvZguJQ&t=1s,comment j'utilise bitcoin,"Le texte aborde la question de l'assimilation des cryptomonnaies aux devises étrangères, soulignant l'absence d'arguments en faveur de cette approche. Il met en garde contre les conséquences fiscales liées à l'intégration de la plus-value latente dans le résultat fiscal. De plus, il mentionne le risque de perte de liberté en cas d'engagement excessif dans le bitcoin. Le texte explore également l'impact des cryptomonnaies sur les entreprises, notamment en ce qui concerne les taxes et l'imposition.","Assimilation des crypto aux devises étrangères, Intégration de la plus-value latente dans le résultat fiscal, Entreprises et crypto : aspects fiscaux et d'imposition, Interdiction pour une société de détenir des bitcoins en France, Risques pour la situation financière en achetant des bitcoins, Placement de trésorerie en bitcoin sans impact sur l'activité principale, Acceptation des bitcoins pour des biens et services, Cadre juridique et fiscal défavorable en France, Régime fiscal pour les particuliers et la plus-value sur les bitcoins, Fiscalité sur les sociétés pour les plus",NAN,"""Conséquences fiscales et risques liés à l'assimilation des cryptomonnaies : Analyse approfondie""",La fiscalité Bitcoin pour les Professionnels - France 2021,Découvre Bitcoin,1006.0,00:16:46,vidéo,7acc17d34249c54e1efa35675b74c1100919543201d551abb5711972329a649a,
db074b847f947eb54c587be364e1d2aa,utiliser liquid,1. prendre en main liquid !,2,https://www.youtube.com/watch?v=bbo-eq6KwdY,comment j'utilise bitcoin,"Wasabi Wallet est privé, tandis que le réseau Liquid est une sidechain fédérée de Bitcoin offrant des avantages tels que des temps de blocs plus rapides, des frais de transaction moins élevés et des transactions confidentielles. SideSwap est un portefeuille mobile permettant de convertir des bitcoins en liquidités, de détenir d'autres actifs liquides et de les échanger.","Wasabi Wallet, Liquid Network, Federated Side Chain, Faster Block Times, Cheaper Transaction Fees, Confidential Transactions, Denominate Digital Assets, Liquid Wallet, SideSwap (Mobile Wallet), Pegging into/out of Liquid Bitcoin, Liquid Assets, Bitcoin Backed Loans, Bitcoin and USDC Savings Accounts, B2X Offering, Kobo Vault (Hardware Wallet), Air-Gapped, Bit Refill, Biometric Authentication, Wallet Backup, Recovery Phrase, Billfodl (Steel Plate for Seed Phrase Backup)",23,"""Wasabi Wallet, Liquid Network et SideSwap : Des solutions innovantes pour Bitcoin""",How To Use Bitcoin's Liquid Network - SideSwap,BTC Sessions,1359.0,00:22:39,vidéo,52faad7b4758376b3afeb5d6841cb1d4f73c2ab69d8443148b32e4e3943ff9fa,
53ddfd98e3a3da5173abd1a20f9ba0bf,"ordinals, stamps, brc-20....",1. graver des  inscriptions immuables sur bitcoin,2,https://www.youtube.com/watch?v=Vhx4INAQIYo,comment j'utilise bitcoin,"Le protocole ordinal permet de stocker divers fichiers dans une transaction Bitcoin, les reliant à un token. Cette approche crée un Dropbox décentralisé, avec plus de 3 millions d'inscriptions sur Bitcoin.","Protocole ordinal des inscriptions, Digital artefact et NFC sur Bitcoin, Stockage de fichiers dans une transaction Bitcoin, Token Satoshis, Dropbox décentralisé, Prunage et élagage des données, Protocole d'ancrage de NFT, Menace pour la décentralisation du réseau Bitcoin, Protocole Stems, Ancrage immuable sur Bitcoin, Sorties de transaction, Protocole multisig, Sécurisation d'un portefeuille Bitcoin, Script multisig, Maintenance de Bitcoin, Débat autour de Satoshi Nakamoto",16,"""Création d'un Dropbox décentralisé sur Bitcoin avec le protocole ordinal""",Un nouveau protocole qui menace (vraiment) #Bitcoin... 🤬,Grand Angle Crypto,974.0,00:16:14,vidéo,5bd3189b399e9f4b3ce8f98aac893e9d121793f4c4a9352237e755f1425e4c25,
1f437e387dc24e6b71f4f76b87e357fa,"ordinals, stamps, brc-20....",1. graver des  inscriptions immuables sur bitcoin,2,https://www.youtube.com/watch?v=DWZMoXA9xCA&t=1s,comment j'utilise bitcoin,"L'événement exceptionnel récent au marché Berremarket a entraîné une forte congestion des transactions Bitcoin, augmentant les frais du réseau au plus haut niveau depuis l'été 2021. Les utilisateurs doivent désormais payer jusqu'à 20 dollars pour une simple transaction, ce qui impacte négativement leur expérience. Cette congestion est due à l'engouement remarquable autour des tokens BRC20.","Événement exceptionnel en plein Berremarket, Transactions en attente et frais sur le réseau Bitcoin, Engouement exceptionnel autour des brc20, Protocole ordinal et stockage de données dans les transactions, BRC20 : tokens non natifs sur Bitcoin, Utilisation des BRC20 et création d'outils spécifiques, Forte hausse de l'utilisation des BRC20, Échange de jetons BRC20 sur le marché, Fonctionnement des BRC20 sur le protocole ordinal, Existence off-chain des jetons BRC20, Fonctions et transactions BRC20 sur Bitcoin, Utilisation des fonctions",NAN,"""Congestion du Réseau Bitcoin : Frais Élevés suite à l'Engouement pour les Tokens BRC20""",La folie des BRC-20 #Bitcoin. La fin d'Ethereum?!,Grand Angle Crypto,1018.0,00:16:58,vidéo,6c1391c0d26b640f69b9e77c0ed755229b4633920b837b157dd253df52da7ab4,
d9ce01f778445335f4c8a111e66fde92,"ordinals, stamps, brc-20....",1. graver des  inscriptions immuables sur bitcoin,2,https://www.youtube.com/watch?v=1f9ngGdcnsE,comment j'utilise bitcoin,"Preston Pysh et Tuur Demeester se réunissent pour une conversation, évoquant leur longue histoire de discussions depuis 2017. Tuur est remercié pour son précieux savoir.","Discussions entre Preston Pysh et Tuur Demeester, Débats sur les solutions de paiement et les frais élevés, Lightning Network comme couche de paiement, Évolution de Lightning Network, Implémentation de Lightning Network par les grandes bourses, Résolution des problèmes de frais élevés, Nouveaux arrivants dans l'univers de Bitcoin, Inscriptions sur la couche principale de Bitcoin, Stockage de données sur la base layer avec Taproot et SegWit",53,"""Conversation entre Preston Pysh et Tuur Demeester depuis 2017 : Un échange de connaissances précieuses""",Inscriptions & High Fees On Bitcoin L1 w/ Tuur Demeester (BTC130),Preston Pysh,3172.0,00:52:52,vidéo,6e71f671832dfc65e9296a2c47675d650872e8a4784d99aaa3029f012838fa53,
9e45fbb9be23d655e4a117b5e3ea5c5b,experimentations ludiques,"1. bitcoin, lightning et le  gaming",2,https://www.youtube.com/watch?v=gcqlkYGBwr0,comment j'utilise bitcoin,"Après l'introduction de l'API de récompenses et du mineur de Bitcoin, le taux de rétention du jour 30 a augmenté de 1200%, propulsant le jeu à plus d'un million d'utilisateurs actifs.","1. Introduction of rewards API, 2. Increase in day 30 retention by 1200%, 3. Bitcoin miner release, 4. Growth to over a million active users, 5. Company founders and backgrounds, 6. Introduction of Bitcoin in video games, 7. Development of Zebedee company, 8. Evolution of company goals and focus, 9. Impact of Lightning Network, 10. Transition from traditional job to entrepreneurial venture",65,"""Augmentation spectaculaire du taux de rétention grâce à l'API de récompenses et au mineur de Bitcoin : le",Bitcoin Integration Into Gaming w/ André Neves (BTC134),Preston Pysh,3913.0,01:05:13,vidéo,8b3afae9f36db8790c14cfa0bc01e35ff6ebd90cf83dc6cf0d7275240854bbf1,
87b0bb325c23809505759b26bb99e444,nostr,1. protocole de  communication p2p resistant a la censure,2,https://www.youtube.com/watch?v=8GhEezzto4Y,comment j'utilise bitcoin,Preston Pysh et William Casarin discutent de l'enthousiasme autour du sujet de Nostr et se préparent à une conversation passionnante sur ce thème.,"Nostr (décentralisation des réseaux sociaux), Problème de contrôle politique et bancaire, Effets de centralisation dans les réseaux mondiaux, Protocoles Internet et Nostr, Communication entre serveurs, Décentralisation des risques et de la censure",50,"""Passion pour Nostr: Une Discussion Enthousiaste avec Preston Pysh et William Casarin""",Nostr: Decentralized Social Media & Bitcoin w/ William Casarin (BTC111),Preston Pysh,3011.0,00:50:11,vidéo,44764c2d6cfb84f6242c0fe030f2818dca4f5e182cd984076428b25198900f14,
b2196aff8748fda35dfdbfb1439cf4d8,nostr,1. protocole de  communication p2p resistant a la censure,2,https://www.youtube.com/watch?v=634DvERKauA,comment j'utilise bitcoin,"La conversation évoque des retrouvailles après un an, soulignant l'intérêt pour les échanges passés. L'année écoulée a été marquée par des discussions variées, notamment sur le sujet de la gnose, avec une appréciation mutuelle des conversations.","Social media, Noster, Developer, Open source software, Freedom, Bitcoin, Austrian economics, Libertarianism, Governance, Gold, Political solutions, Government size, Humbleness, Financial investment",153,"""Retrouvailles et échanges sur la gnose : Une année de conversations enrichissantes""",How Nostr Works And The Mind-Blowing Implications For Freedom & Prosperity,John Vallis - Bitcoin Rapid-Fire,9162.0,02:32:42,vidéo,090716d0f018845289e19e041e4e2ddb7d224fc592f387d6271d01f87a3612e1,
aebb38d770cbe451b8e592fa41f774db,systemes monetaires,1. bitcoin s'inscrit dans l'histoire et l'evolution de la monnaie,2,https://btctouchpoint.com/scenario-optimiste-pour-bitcoin/,comment bitcoin change societe,"Le texte discute d'un scénario optimiste pour Bitcoin présenté par Vijay Boyapati, abordant des aspects tels que l'influence de Bitcoin sur la société et la culture, ainsi que son impact personnel.","Bitcoin, Scénario optimiste, Vijay Boyapati, Théorie de la monnaie, Anatomie du bitcoin, Supériorité par rapport aux normes or et fiat, Nouvelle monnaie basée sur la technologie, Civilisation humaine, Dépendance au sentier, Actif nouvellement monétisé, Réseau monétaire numérique, Conseils financiers, Profil de risque, Volatilité des investissements",4,"""Bitcoin : Un Avenir Radieux selon Vijay Boyapati""",,,,,,,
b99f1b6d77855059bde1287c4c9985da,systemes monetaires,1. bitcoin s'inscrit dans l'histoire et l'evolution de la monnaie,2,https://btctouchpoint.com/fr/pourquoi-bitcoin-23-pourquoi-le-bitcoin-est-bien-plus-que-de-largent/,comment bitcoin change societe,"Le texte explore la question ""Pourquoi le bitcoin est bien plus que de l'argent ?"" en mettant en avant les diverses façons dont le bitcoin influence la société, la culture et les individus. Il souligne que le bitcoin dépasse sa simple fonction monétaire pour impacter divers aspects de la vie moderne.","Bitcoin, Transformation de la société, Influence sur la culture, Liberté financière, Innovation monétaire, Impact sur l'économie, Adoption de masse, Révolution financière, Élimination des intermédiaires, Décentralisation, Supériorité de Bitcoin, Libération des contraintes financières",,"""Bitcoin : Au-delà de la Monnaie, une Influence Sociale et Culturelle""",,,,,,,
b707a98eecd9ebfbf13b7dae3e4fa76c,systemes monetaires,1. bitcoin s'inscrit dans l'histoire et l'evolution de la monnaie,2,https://www.contrepoints.org/2021/04/10/371884-les-changements-de-regimes-monetaires-au-xxe-siecle,comment bitcoin change societe,"Le texte aborde les changements de régimes monétaires au XXe siècle et explore des sujets tels que l'inflation, l'Ukraine, la COVID-19 et les grandes figures du libéralisme.","Changements de régimes monétaires au XXe siècle, Histoire monétaire, Crise du Covid-19, Transition monétaire, Civilisations et régimes monétaires, Étalon-or classique, Instabilité monétaire, Taux de change flottants, Devaluations compétitives, Contrôle des changes, Commerce international, Investissement, Étalon de change-or, Inflation, Banques centrales",21,"""Évolution des régimes monétaires au XXe siècle : Inflation, Ukraine, COVID-19 et figures libérales""",,,,,,,
8b4100e4b293eb5a51da984d984f4061,systemes monetaires,1. bitcoin s'inscrit dans l'histoire et l'evolution de la monnaie,2,https://nakamotoinstitute.org/shelling-out/,comment bitcoin change societe,"Le texte aborde les origines de la monnaie et met en lumière le rôle crucial des précurseurs de la monnaie, en parallèle avec le développement du langage, dans la résolution de problèmes de coopération uniques aux premiers humains modernes. Ces éléments ont permis de résoudre des défis tels que l'altruisme réciproque et la mitigation de l'agression, soulignant ainsi l'importance des monnaies non-fiat.","Origines de la monnaie, Évolution et coopération, Wampum, Monnaie des Amérindiens, Systèmes d'échange, Commerce colonial, Monnaie en coquillages, Évolution de la monnaie, Monnaie légale, Monnaie symbolique, Formes de monnaie, Objets de collection",68,"""Origines de la Monnaie: Rôle Crucial dans la Coopération Humaine Préhistorique""",,,,,,,
a2c72e35b506d4a9b4c52a4a9b50a930,systemes monetaires,1. bitcoin s'inscrit dans l'histoire et l'evolution de la monnaie,2,https://learn.saylor.org/course/view.php?id=661,comment bitcoin change societe,"Le texte présente le cours ECON120: Histoire Monétaire de l'Académie Saylor, qui aborde divers sujets tels que l'introduction à l'histoire monétaire, la hiérarchie de l'argent, l'histoire des marchés monétaires, le système de la Réserve fédérale et l'Eurodol.","Histoire monétaire, Hiérarchie de l'argent, Marchés monétaires, Système de la Réserve fédérale, Système eurodollar, Bitcoin, Cryptomonnaies, Jetons stables, Monnaies numériques des banques centrales, Évolution des systèmes monétaires, Argent en couches, Interactions humaines avec les devises, Évolution de la monnaie au fil du temps, Vernaculaire du système monétaire, Intégration de Bitcoin dans le système monétaire, Système monétaire multicouches,",8,"""Cours ECON120: Histoire Monétaire - Exploration des Marchés et Systèmes Financiers""",,,,,,,
8427fe96150c1b87a4492ac0ceaae9c2,systemes monetaires,2. defaillances de notre monnaie et superiorite de bitcoin,2,https://btctouchpoint.com/fr/ressources/memes/#superior,comment bitcoin change societe,"Le texte discute des éléments suivants : les premiers pas avec Bitcoin, son contexte et ses principes, ainsi que l'influence de Bitcoin sur la société, la culture et les individus. Il mentionne également des ressources telles que des podcasts, articles et mèmes liés à Bitcoin.","Mèmes Bitcoin, Artefacts culturels, Supports d'apprentissage, Communauté des bitcoiners, Twitter comme arène darwinienne, Thèmes des mèmes : Désastre fiat, Bitcoin monnaie supérieure, Bitcoin monnaie Hi-Tech, Bitcoin monnaie liberté, Bitcoin monnaie espoir, HODL, Technologie NGU, Bitcoin antifragile, Déminage FUDB, Buy FOMO, Bitcoin vs. Altcoins, Avertissement sur la volatilité de Bitcoin, Conseils financiers, Profil de risque, Recherches personnelles",2,"""Exploration de Bitcoin : Contexte, Influence et Ressources""",,,,,,,
6903d0e9c29b146c525dcd83f7cb9364,systemes monetaires,2. defaillances de notre monnaie et superiorite de bitcoin,2,https://btctouchpoint.com/pourquoi-bitcoin-16-pourquoi-le-bitcoin-change-le-monde/,comment bitcoin change societe,"Le texte discute de l'impact de Bitcoin sur le monde, en abordant comment il influence la société, la culture et même les individus. Il explore comment Bitcoin est en train de changer divers aspects de notre vie quotidienne.","Evolution de la monnaie dans l'histoire, Changement actuel de la monnaie, Bitcoin comme alternative à la monnaie traditionnelle, Avantages perçus de Bitcoin, Participation au changement vers Bitcoin, Impact de Bitcoin sur le monde",4,"""Bitcoin : Changer le Monde au Niveau Social, Culturel et Individuel""",,,,,,,
49c16aff0a9d68fd858d711a3b1ad850,systemes monetaires,2. defaillances de notre monnaie et superiorite de bitcoin,2,https://btctouchpoint.com/fr/2-pourquoi-bitcoin-ne-ressemble-a-rien-de-ce-que-vous-avez-deja-vu/,comment bitcoin change societe,"Le texte aborde la question de pourquoi Bitcoin est si unique et différent de tout ce que l'on a pu voir auparavant. Il explore les aspects révolutionnaires de Bitcoin et la manière dont il influence la société, la culture et même les individus.","Bitcoin unique, Absence de dirigeants, d'employés, de gouvernement, Caractéristiques d'inclusion et de privacité, Absence de registre d'identité, Valeur précieuse, Caractère consensuel, Valeur universelle et inestimable, Caractéristiques de Bitcoin, Monnaie parfaite",4,"""Bitcoin : Révolutionnaire et Influenceur de la Société Moderne""",,,,,,,
f5b50a966f5642881eeffe9a16a37047,systemes monetaires,2. defaillances de notre monnaie et superiorite de bitcoin,2,https://btctouchpoint.com/fr/pourquoi-bitcoin-6-pourquoi-les-regles-de-bitcoin-sont-imposees-par-les-mathematiques-et-la-physique/,comment bitcoin change societe,"Les règles de Bitcoin sont déterminées par les mathématiques et la physique, expliquant ainsi pourquoi elles sont strictes et immuables.","Bitcoin, Règles imposées par les mathématiques et la physique, Lois de la Nature et Bitcoin, Sécurité et vitesse de Bitcoin, Stockage sécurisé des bitcoins, Objectifs de sécurité et de vitesse de Bitcoin, Blockchain, Mineurs de Bitcoin, Preuve de travail, Dépense d'énergie, Fiabilité de Bitcoin",5,"""Les règles strictes et immuables de Bitcoin : Un mariage entre mathématiques et physique""",,,,,,,
72aa60fd7cbbfec4b9666ae09652c713,systemes monetaires,2. defaillances de notre monnaie et superiorite de bitcoin,2,https://btctouchpoint.com/fr/pourquoi-bitcoin-8-pourquoi-bitcoin-est-le-chemin-vers-la-stabilite-economique/,comment bitcoin change societe,"Bitcoin est présenté comme un moyen de parvenir à la stabilité économique dans le texte analysé. Le sujet aborde également d'autres aspects tels que l'utilisation de Bitcoin, son influence sur la société et la culture, ainsi que ses implications pratiques.","Stabilité économique, Instabilité des monnaies nationales, Volatilité de Bitcoin, Stabilité de Bitcoin, Adoption de Bitcoin, Migration vers la stabilité",5,"""Bitcoin : Un Chemin vers la Stabilité Économique et Culturelle""",,,,,,,
c96de0b3e82fb8943ff64c23c98094f6,systemes monetaires,2. defaillances de notre monnaie et superiorite de bitcoin,2,https://btctouchpoint.com/fr/pourquoi-bitcoin-21-pourquoi-bitcoin-peut-gerer-tout-le-commerce-dans-le-monde/,comment bitcoin change societe,"Le texte discute de la capacité du Bitcoin à gérer l'ensemble du commerce mondial et explore son influence sur la société et la culture. Il aborde des sujets tels que l'utilisation pratique du Bitcoin, ses implications sociétales, et son impact sur les individus.","Envoi d'argent par les banques, Libération des banques avec Bitcoin, Réseau Lightning de Bitcoin, Capacités du Lightning, Evolution du Lightning, Possibilités offertes par le Lightning",5,"""Bitcoin : Révolution du Commerce Mondial et Influence Culturelle""",,,,,,,
50e314db6d9fd8d1d156111c007a63a8,systemes monetaires,2. defaillances de notre monnaie et superiorite de bitcoin,2,https://btctouchpoint.com/fr/pourquoi-bitcoin-7-pourquoi-personne-ne-peut-arreter-bitcoin/,comment bitcoin change societe,Le texte aborde la question de l'impossibilité d'arrêter Bitcoin et propose des informations et conseils pour mieux comprendre et utiliser cette cryptomonnaie.,"Bitcoin, Inarrêtable, Nœuds, Répliques, Localisation, Sécurité, Énergie, Ajustement de la difficulté, Réseau, Fonctionnement",5,"""Comprendre et Utiliser Bitcoin : L'Impossibilité de l'Arrêter""",,,,,,,
5680ec1d2c57ac261aaaa89277a2057f,systemes monetaires,2. defaillances de notre monnaie et superiorite de bitcoin,2,https://btctouchpoint.com/fr/pourquoi-bitcoin-10-pourquoi-le-pouvoir-dachat-du-bitcoin-ne-cesse-daugmenter/,comment bitcoin change societe,"Le pouvoir d'achat du bitcoin ne cesse d'augmenter, ce qui est abordé dans l'article ""Pourquoi Bitcoin - 10"" sur BTC TouchPoint.","Bitcoin, Pouvoir d'achat, Augmentation du pouvoir d'achat du bitcoin, Inflation, Monnaie, Métaux précieux, Création monétaire, Processus de création de monnaie, Production d'argent, Décret, Travail réel et difficile, Quantité fixe d'argent, Diminution de la quantité, Création de bitcoin, Réduction du pouvoir d'achat, Augmentation du pouvoir d'achat, Masse monétaire",4,"""La Croissance du Pouvoir d'Achat du Bitcoin Explorée dans ""Pourquoi Bitcoin - 10""""",,,,,,,
12e9a982320b6f915526b360d7db2c85,systemes monetaires,2. defaillances de notre monnaie et superiorite de bitcoin,2,https://btctouchpoint.com/fr/pourquoi-bitcoin-13-pourquoi-bitcoin-est-il-le-plus-grand-gladiateur-du-monde/,comment bitcoin change societe,"Bitcoin est présenté comme le plus grand gladiateur du monde, expliquant comment il influence la société, la culture et les individus. Le texte offre des ressources pratiques et des conseils sur l'utilisation de Bitcoin.","Attaques contre Bitcoin, Résistance de Bitcoin aux attaques, Bitcoin comme gladiateur, Adaptation de Bitcoin face aux attaques, Croissance de Bitcoin grâce aux attaques, Ennemis de Bitcoin rejoignant Bitcoin",6,"""Bitcoin : Influence sur la Société et Conseils Pratiques""",,,,,,,
a135108d8e181f04aa8510721c9f7d0a,systemes monetaires,2. defaillances de notre monnaie et superiorite de bitcoin,2,https://btctouchpoint.com/fr/pourquoi-bitcoin-18-pourquoi-bitcoin-attire-des-talents-extraordinaires/,comment bitcoin change societe,"Le texte discute de la raison pour laquelle Bitcoin attire des talents exceptionnels, mettant en avant l'attrait de la cryptomonnaie pour des individus talentueux.","Bitcoin, Attraction de talents extraordinaires, Entreprise imaginaire, Monnaie saine, Injustice du système monétaire, Volontariat, Création de Bitcoin, Caractéristiques de Bitcoin, Efforts bénévoles",5,"""Bitcoin : L'Attrait des Talents Exceptionnels pour la Cryptomonnaie""",,,,,,,
a04c6206fed8716f7ca3755d5744b33b,systemes monetaires,2. defaillances de notre monnaie et superiorite de bitcoin,2,https://btctouchpoint.com/fr/ressources/memes/#Altcoins,comment bitcoin change societe,"Le texte aborde divers sujets concernant Bitcoin, tels que son utilisation, son impact sur la société et la culture, ainsi que les changements qu'il apporte aux individus. Il présente également des ressources pratiques et des informations sur le lexique associé à Bitcoin.","Mèmes Bitcoin, Artefacts culturels, Supports d'apprentissage, Communauté des bitcoiners, Thèmes de mèmes, Twitter, Conseils financiers, Volatilité de Bitcoin, Profil de risque, Recherches personnelles",2,"""Exploration approfondie de Bitcoin: Impact, Culture et Lexique""",,,,,,,
f0b6f275ea991dc2ad43322c1145ede2,systemes monetaires,2. defaillances de notre monnaie et superiorite de bitcoin,2,https://btctouchpoint.com/fr/pourquoi-bitcoin-22-pourquoi-les-imitateurs-du-bitcoin-sont-des-escrocs/,comment bitcoin change societe,Les imitateurs du Bitcoin sont considérés comme des escrocs car ils cherchent à exploiter la popularité de cette cryptomonnaie sans offrir la même fiabilité et sécurité.,"Bitcoin, Imitateurs du bitcoin, Escrocs, Crypto, Fraude, Vérification, Confiance, Jetons numériques, Charisme, Jargon technique, Libertaire, Magicien",4,Les imitateurs du Bitcoin : des escrocs exploitant la popularité sans fiabilité ni sécurité,,,,,,,
bcdb22915bc0c22604750ead48f48bf4,systemes monetaires,2. defaillances de notre monnaie et superiorite de bitcoin,2,https://btctouchpoint.com/fr/synopsis-de-la-serie-saylor-transcript-du-podcast-what-is-money-de-robert-breedlove/,comment bitcoin change societe,"Le synopsis de la série Saylor du « What is Money Show » aborde divers aspects du Bitcoin, notamment son utilisation, son impact sur la société et la culture, ainsi que son influence sur les individus. Le contenu fournit des ressources telles que des podcasts, des articles et des lexiques pour approfondir la compréhension de la cryptomonnaie.","Série Saylor, ""What is Money Show"", Michael Saylor, CEO Microstrategy, Robert Breedlove, Créateur et animateur, Série de 17 épisodes, Réactions positives à la série, Réflexion sur l'argent, Système monétaire comme système énergétique, Livre basé sur les conversations, Portée et longévité de la série",57,"""Découverte approfondie du Bitcoin: Impact et Influence sur la Société""",,,,,,,
9a8a2f14d8ed67cd1be84e52ee721f27,systemes monetaires,2. defaillances de notre monnaie et superiorite de bitcoin,2,https://wtfhappenedin1971.com/,comment bitcoin change societe,"En 1971, le texte aborde la nécessité de retirer la gestion de la monnaie des mains du gouvernement pour restaurer sa valeur. Il cite F.A. Hayek et suggère des moyens subtils de contourner le contrôle gouvernemental sur la monnaie.","Année 1971, Monnaie, Hayek, Gouvernement, Argent, Réforme monetarie",1,"""Libérer la Monnaie: Contourner le Contrôle Gouvernemental pour Restaurer sa Valeur""",,,,,,,
553cf83f295888c06d8906cb4f2b3862,systemes monetaires,2. defaillances de notre monnaie et superiorite de bitcoin,2,https://www.hardmoneyfilm.com/,comment bitcoin change societe,"Le texte parle de la disponibilité des vidéos ""Petrodollars"" et ""Anatomy of the State"" sur le site Hard Money. Les sous-titres sont disponibles en arabe, japonais, et espagnol.","Hard Money, Donateur, Ressources, Rjames_BTC, Petrodollars, Anatomy of the State, Sous-titres, Arabe, Japonais, Espagnol, Objectif",0,"""Vidéos ""Petrodollars"" et ""Anatomy of the State"" disponibles en plusieurs langues sur Hard Money""",,,,,,,
7a3040096068ce1f4715f375732bef33,systemes monetaires,2. defaillances de notre monnaie et superiorite de bitcoin,2,https://btctouchpoint.com/fr/letalon-bitcoin-de-saifedean-ammous-resume/,comment bitcoin change societe,"Le résumé de ""L’Étalon Bitcoin"" de Saifedean Ammous aborde divers aspects de Bitcoin, y compris son utilisation, son impact sur la société et la culture, ainsi que son influence sur les individus. Le texte offre des ressources variées telles que des podcasts, des articles, des livres et un lexique pour approfondir la compréhension de la cryptomonnaie.","L'Étalon Bitcoin de Saifedean Ammous, Importance du livre sur le bitcoin, Rapport stock/flux, Monnaies dures vs monnaies faibles, Thésaurisation de l'or, Acceptation universelle de l'or comme monnaie, Ratio stocks-flux de l'or",14,Découverte approfondie de Bitcoin: ressources et perspectives variées,,,,,,,
2ae72a1259d904dcfef3c606c7f6fdb5,systemes monetaires,2. defaillances de notre monnaie et superiorite de bitcoin,2,https://btctouchpoint.com/fr/letalon-fiat-de-saifedean-ammous-resume/,comment bitcoin change societe,"Le résumé de ""L'Étalon Fiat"" de Saifedean Ammous aborde des sujets tels que Bitcoin, son impact sur la société et la culture, ainsi que comment il peut changer les individus.","L'Étalon Fiat de Saifedean Ammous, Monnaie fiat, Vendabilité dans l'espace, Vendabilité dans le temps, Monnaies étatiques, Dollar, euro, Or, Bitcoin, Richard Nixon, Convertibilité du dollar en or, Monnaies fiat et bitcoin, Carl Menger, Commerce international, Banques, Réserves fractionnaires, Inflation, Volatilité, Blockchain, Succès du bitcoin",21,"""Bitcoin: Impact Sociétal, Culturel et Personnel dans 'L'Étalon Fiat' de Saifedean Ammous""",,,,,,,
c7626bbbed393334163615848c38a1fc,systemes monetaires,2. defaillances de notre monnaie et superiorite de bitcoin,2,https://www.swanbitcoin.com/why-a-fixed-supply-money-does-not-lead-to-economic-catastrophe/,comment bitcoin change societe,Un approvisionnement fixe en argent n'entraîne pas d'effondrement économique selon l'article qui soutient que c'est le seul système monétaire intellectuellement et éthiquement défendable.,"Approche de l'argent à offre fixe, Impact économique de l'argent à offre fixe, Importance de la monnaie saine, Conception de Bitcoin, Dogme économique actuel, Croyances des partisans de l'argent expansif, Croissance économique, Définition de l'argent et du crédit, Composantes du capital, Propriété et société moralement principielle",33,"""Système monétaire fixe : stabilité économique et éthique""",,,,,,,
b724484a75ffe82bc6ecad324dee4736,systemes monetaires,"3. monnaie, preference temporelle, et investissements",2,https://btctouchpoint.com/fr/21-lecons-2eme-partie/,comment bitcoin change societe,"Le texte discute de la deuxième partie de ""21 Leçons"" sur le BTC TouchPoint, abordant des thèmes comme l'utilisation de Bitcoin, son influence sur la société et la culture, ainsi que les ressources disponibles pour en apprendre davantage.","Bitcoin et l'argent, Histoire de l'argent et du secteur bancaire, Écoles de pensée économique, Méconnaissance financière, Inflation, Valeur de l'argent, Histoire et déclin de la monnaie, Réserves fractionnaires, Monnaie saine",,"""Découverte approfondie de Bitcoin: Société, Culture et Ressources""",,,,,,,
6e23a0c1336f25fcba73ade62aeb0430,systemes monetaires,"3. monnaie, preference temporelle, et investissements",2,https://btctouchpoint.com/fr/letalon-bitcoin-de-saifedean-ammous-resume/,comment bitcoin change societe,"Le résumé de L'Étalon Bitcoin de Saifedean Ammous met en lumière l'importance du Bitcoin, explorant ses aspects pratiques et son impact potentiel sur la société et la culture. Des ressources variées telles que des podcasts, des articles, des mèmes et des livres sont proposées pour approfondir la compréhension de cette cryptomonnaie.","L'Étalon Bitcoin de Saifedean Ammous, Stock/Flux des monnaies, Monnaies dures vs monnaies faibles, École autrichienne, Thésaurisation de l'or, Acceptation universelle de l'or comme monnaie, Qualités de l'or comme monnaie dure",,"""Découverte du Bitcoin: Résumé et Ressources pour Comprendre""",,,,,,,
